@RELATION tweet

@ATTRIBUTE user {true,false}
@ATTRIBUTE word {true,false}
@ATTRIBUTE hashtag {true,false}
@ATTRIBUTE smiley {true,false}
@ATTRIBUTE argoInternet {true,false}
@ATTRIBUTE ponctuation {absent, regulier, surnombre}
@ATTRIBUTE retweet {true,false}
@ATTRIBUTE nbRetweet NUMERIC
@ATTRIBUTE longeur NUMERIC
@ATTRIBUTE categorie {Drole, Contrepetrie, PasDrole, Autoderision}
@ATTRIBUTE tweetDrole {true,false}

@DATA
true,false,false,false,false,absent,false,5614,38,Drole,true
true,false,false,false,false,absent,false,2267,37,Drole,true
true,false,false,false,false,absent,false,5737,98,Drole,true
true,false,false,false,false,absent,false,2636,51,Drole,true
true,false,false,false,false,absent,false,2599,91,Drole,true
true,false,false,false,false,absent,false,2401,41,Drole,true
true,false,false,false,false,absent,false,2919,53,Drole,true
true,false,false,false,false,absent,false,1839,75,Drole,true
true,false,false,false,false,absent,false,5796,124,Drole,true
true,false,false,false,false,absent,false,4909,140,Drole,true
true,false,false,false,false,absent,false,22330,43,Drole,true
true,false,false,false,false,absent,false,5100,35,Drole,true
true,false,false,false,false,absent,false,3372,92,Drole,true
true,false,false,false,false,absent,false,4695,107,Drole,true
true,false,false,false,false,absent,false,8481,54,Drole,true
true,false,false,false,false,absent,false,5380,115,Drole,true
true,false,false,false,false,absent,false,1661,30,Drole,true
true,false,false,false,false,absent,false,2488,42,Drole,true
true,false,false,false,false,absent,false,3171,101,Drole,true
true,false,false,true,false,absent,false,8121,63,Drole,true
true,false,false,false,false,absent,false,2314,60,Drole,true
true,false,false,false,false,absent,false,2842,75,Drole,true
true,false,false,false,false,absent,false,8274,80,Drole,true
true,false,false,false,false,absent,false,1431,88,Drole,true
true,false,false,false,false,absent,false,2024,63,Drole,true
true,false,false,false,false,absent,false,5922,31,Drole,true
true,false,false,false,false,absent,false,2868,46,Drole,true
true,false,false,false,false,absent,false,1324,93,Drole,true
true,false,false,false,false,absent,false,4389,93,Drole,true
true,false,false,false,false,absent,false,1957,140,Drole,true
true,false,false,false,false,absent,false,4654,132,Drole,true
true,false,false,false,false,absent,false,2046,38,Drole,true
true,false,false,false,false,absent,false,4650,36,Drole,true
true,false,false,false,false,absent,false,2815,35,Drole,true
true,false,false,false,false,absent,false,1696,81,Drole,true
true,false,false,false,false,absent,false,227,129,Drole,true
true,false,false,false,false,absent,false,210,61,Drole,true
true,false,false,false,false,absent,false,163,64,Drole,true
true,false,false,false,false,absent,false,480,45,Drole,true
true,false,false,false,false,regulier,false,275,78,Drole,true
true,false,false,false,false,absent,false,1224,124,Drole,true
true,false,false,false,false,absent,false,542,52,Drole,true
true,false,false,false,false,absent,false,490,76,Drole,true
true,false,false,false,false,absent,false,252,34,Drole,true
true,false,false,false,false,absent,false,465,135,Drole,true
true,false,false,false,false,absent,false,585,88,Drole,true
true,false,false,false,false,regulier,false,297,101,Drole,true
true,false,false,false,false,absent,false,286,38,Drole,true
true,false,false,false,false,absent,false,197,137,Drole,true
true,false,false,false,false,regulier,false,430,83,Drole,true
true,false,false,false,false,absent,false,1011,62,Drole,true
true,false,false,false,false,absent,false,503,139,Drole,true
true,false,false,false,false,absent,false,440,100,Drole,true
true,false,false,false,false,absent,false,421,66,Drole,true
true,false,false,false,false,absent,false,575,133,Drole,true
true,false,false,false,false,absent,false,759,41,Drole,true
true,false,false,true,false,surnombre,false,142,38,Drole,true
true,false,false,false,false,absent,false,425,140,Drole,true
true,false,false,false,false,absent,false,693,44,Drole,true
true,false,false,false,false,absent,false,566,110,Drole,true
true,false,false,false,false,absent,false,451,100,Drole,true
true,false,false,false,false,absent,false,251,134,Drole,true
true,false,false,false,false,absent,false,324,125,Drole,true
true,false,false,false,false,absent,false,775,85,Drole,true
true,false,false,false,false,surnombre,false,342,127,Drole,true
true,false,false,false,false,absent,false,427,102,Drole,true
true,false,false,false,false,absent,false,875,42,Drole,true
true,false,false,false,false,absent,false,149,68,Drole,true
true,false,false,false,false,absent,false,578,57,Drole,true
true,false,false,false,false,absent,false,535,135,Drole,true
true,false,false,false,false,absent,false,525,121,Drole,true
true,false,false,false,false,absent,false,6,54,Drole,true
true,false,false,false,false,absent,false,352,62,Drole,true
true,false,false,false,false,absent,false,526,43,Drole,true
true,false,false,false,false,absent,false,416,61,Drole,true
true,false,false,false,false,absent,false,433,113,Drole,true
true,false,false,false,false,absent,false,366,51,Drole,true
true,false,false,false,false,absent,false,570,119,Drole,true
true,false,false,false,false,absent,false,475,116,Drole,true
true,false,false,false,false,absent,false,564,87,Drole,true
true,false,false,false,false,absent,false,193,36,Drole,true
true,false,false,false,false,absent,false,600,73,Drole,true
true,false,false,false,false,absent,false,369,98,Drole,true
true,false,false,false,false,absent,false,625,29,Drole,true
true,false,false,false,false,absent,false,386,106,Drole,true
true,false,false,false,false,absent,false,1448,40,Drole,true
true,false,false,false,false,absent,false,505,92,Drole,true
true,false,false,false,false,absent,false,743,102,Drole,true
true,false,false,false,false,absent,false,524,68,Drole,true
true,false,false,false,false,absent,false,736,90,Drole,true
true,false,false,false,false,absent,false,1528,139,Drole,true
true,false,false,false,false,absent,false,503,89,Drole,true
true,false,false,false,false,absent,false,506,87,Drole,true
true,false,false,false,false,absent,false,231,129,Drole,true
true,false,false,false,false,absent,false,240,87,Drole,true
true,false,false,false,false,absent,false,534,63,Drole,true
true,false,false,false,false,absent,false,579,124,Drole,true
true,false,false,false,false,absent,false,465,138,Drole,true
true,false,false,false,false,regulier,false,269,93,Drole,true
true,false,false,false,false,absent,false,316,110,Drole,true
true,false,false,false,false,absent,false,415,81,Drole,true
true,false,false,false,false,absent,false,425,101,Drole,true
true,false,false,false,false,absent,false,561,77,Drole,true
true,false,false,false,false,absent,false,679,90,Drole,true
true,false,false,false,false,absent,false,256,74,Drole,true
true,false,false,false,false,absent,false,233,79,Drole,true
true,false,false,false,false,absent,false,567,118,Drole,true
true,false,false,false,false,absent,false,228,95,Drole,true
true,false,false,false,false,absent,false,632,140,Drole,true
true,false,false,false,false,absent,false,307,123,Drole,true
true,false,false,false,false,absent,false,384,135,Drole,true
true,false,false,false,false,absent,false,1900,135,Drole,true
true,false,false,false,false,surnombre,false,671,139,Drole,true
true,false,false,false,false,absent,false,410,139,Drole,true
true,false,false,false,false,absent,false,267,138,Drole,true
true,false,false,false,false,regulier,false,178,137,Drole,true
true,false,false,false,false,absent,false,168,75,Drole,true
true,true,false,false,true,absent,false,317,61,Drole,true
true,false,false,false,false,absent,false,430,94,Drole,true
true,false,false,false,false,absent,false,222,131,Drole,true
true,false,false,false,false,absent,false,543,124,Drole,true
true,false,false,false,false,absent,false,1716,123,Drole,true
true,false,false,false,false,absent,false,376,81,Drole,true
true,false,false,false,false,absent,false,448,87,Drole,true
true,false,false,false,false,absent,false,470,86,Drole,true
true,false,false,false,false,absent,false,883,31,Drole,true
true,false,false,false,false,absent,false,2685,49,Drole,true
true,false,false,false,false,absent,false,576,126,Drole,true
true,false,false,false,false,absent,false,1045,107,Drole,true
true,false,false,false,false,absent,false,428,132,Drole,true
true,false,false,false,false,absent,false,186,101,Drole,true
true,false,false,false,false,absent,false,303,70,Drole,true
true,false,false,false,false,absent,false,357,131,Drole,true
true,false,false,false,false,absent,false,289,113,Drole,true
true,false,false,false,false,surnombre,false,100,98,Drole,true
true,true,false,false,true,absent,false,237,77,Drole,true
true,false,false,false,false,regulier,false,251,84,Drole,true
true,false,false,false,false,absent,false,158,105,Drole,true
true,false,false,false,false,absent,false,159,112,Drole,true
true,false,false,false,false,absent,false,307,116,Drole,true
true,false,false,false,false,absent,false,143,138,Drole,true
true,false,false,false,false,absent,false,634,73,Drole,true
true,false,false,false,false,absent,false,202,121,Drole,true
true,false,false,false,false,absent,false,170,116,Drole,true
true,false,false,false,false,absent,false,109,96,Drole,true
true,false,false,false,false,absent,false,378,119,Drole,true
true,false,false,false,false,absent,false,152,93,Drole,true
true,false,false,false,false,absent,false,616,119,Drole,true
true,false,false,false,false,absent,false,405,84,Drole,true
true,false,false,false,false,absent,false,211,58,Drole,true
true,true,false,false,true,regulier,false,181,81,Drole,true
true,false,false,false,false,absent,false,413,98,Drole,true
true,false,false,false,false,absent,false,278,119,Drole,true
true,false,false,false,false,absent,false,200,104,Drole,true
true,false,false,false,false,absent,false,198,109,Drole,true
true,false,false,false,false,absent,false,532,80,Drole,true
true,false,false,false,false,absent,false,207,115,Drole,true
true,false,false,false,false,absent,false,142,100,Drole,true
true,false,false,false,false,absent,false,290,114,Drole,true
true,false,false,false,false,absent,false,345,61,Drole,true
true,false,false,false,false,absent,false,215,126,Drole,true
true,false,false,false,false,absent,false,242,133,Drole,true
true,false,false,false,false,regulier,false,623,110,Drole,true
true,false,false,false,false,absent,false,86,116,Drole,true
true,false,false,false,false,absent,false,171,116,Drole,true
true,false,false,false,false,absent,false,90,122,Drole,true
true,false,false,false,false,absent,false,200,123,Drole,true
true,false,false,false,false,absent,false,326,107,Drole,true
true,false,false,false,false,absent,false,309,103,Drole,true
true,false,false,false,false,absent,false,125,103,Drole,true
true,false,false,false,false,absent,false,69,100,Drole,true
true,false,false,false,false,absent,false,78,73,Drole,true
true,false,false,false,false,absent,false,101,122,Drole,true
true,false,false,false,false,absent,false,277,40,Drole,true
true,false,false,false,false,absent,false,70,113,Drole,true
true,false,false,false,false,absent,false,93,117,Drole,true
true,false,false,false,false,absent,false,279,126,Drole,true
true,false,false,false,false,absent,false,206,133,Drole,true
true,false,false,false,false,absent,false,535,56,Drole,true
true,false,false,false,false,regulier,false,299,112,Drole,true
true,false,false,false,false,absent,false,407,98,Drole,true
true,false,false,false,false,surnombre,false,318,108,Drole,true
true,false,false,false,false,regulier,false,419,102,Drole,true
true,false,false,false,false,absent,false,127,110,Drole,true
true,false,false,false,false,absent,false,600,78,Drole,true
true,false,false,false,false,surnombre,false,533,94,Drole,true
true,false,false,false,false,absent,false,136,112,Drole,true
true,false,false,false,false,absent,false,71,94,Drole,true
true,false,false,false,false,absent,false,92,83,Drole,true
true,false,false,false,false,absent,false,252,65,Drole,true
true,false,false,false,false,surnombre,false,350,106,Drole,true
true,false,false,false,false,absent,false,270,92,Drole,true
true,false,false,false,false,absent,false,147,124,Drole,true
true,false,false,false,false,regulier,false,150,140,Drole,true
true,false,false,false,false,absent,false,382,126,Drole,true
true,false,false,false,false,absent,false,199,45,Drole,true
true,false,false,false,false,absent,false,248,126,Drole,true
true,false,false,false,false,regulier,false,160,119,Drole,true
true,false,false,false,false,absent,false,182,94,Drole,true
true,false,false,false,false,absent,false,93,82,Drole,true
true,false,false,false,false,regulier,false,125,127,Drole,true
true,false,false,false,false,absent,false,76,133,Drole,true
true,false,false,false,false,regulier,false,153,112,Drole,true
true,false,false,false,false,absent,false,182,77,Drole,true
true,false,false,false,false,absent,false,229,140,Drole,true
true,false,false,false,false,surnombre,false,329,137,Drole,true
